File,Contains tip,Conf of max conf box,Area of max conf box,Tip inside highest prediction,Tip inside any prediction,Prediction on empty image
SR_p2_og_58.png,True,0.66376364,442.02872,True,True,nan
SR_p2_og_59.png,True,0.69761294,459.23657,True,True,nan
SR_p2_og_6.png,True,0.469814,442.98093,False,False,nan
SR_p2_og_60.png,True,0.6810995,446.26425,True,True,nan
SR_p2_og_61.png,True,0.8246781,442.32147,True,True,nan
SR_p2_og_62.png,True,0.7831665,425.3398,True,True,nan
SR_p2_og_63.png,True,0.83884317,440.61966,True,True,nan
SR_p2_og_64.png,True,0.6456889,432.62488,True,True,nan
SR_p2_og_65.png,True,0.67027515,446.46112,True,True,nan
SR_p2_og_66.png,True,0,0,False,False,nan
SR_p2_og_67.png,True,0.6987307,429.97507,False,False,nan
SR_p2_og_68.png,True,0.31861177,462.9139,True,True,nan
SR_p2_og_69.png,True,0.7123144,439.1122,True,True,nan
SR_p2_og_7.png,True,0.48714384,458.62625,False,False,nan
SR_p2_og_70.png,True,0.7662395,454.61105,True,True,nan
SR_p2_og_71.png,True,0,0,False,False,nan
SR_p2_og_72.png,True,0,0,False,False,nan
SR_p2_og_73.png,True,0.3775946,451.23666,True,True,nan
SR_p2_og_74.png,True,0.30239943,440.73468,True,True,nan
SR_p2_og_75.png,True,0.73347366,340.27148,True,True,nan
SR_p2_og_76.png,True,0,0,False,False,nan
SR_p2_og_8.png,True,0.39960203,460.88416,True,True,nan
SR_p2_og_9.png,True,0,0,False,False,nan
SR_p2_og_colch_1.png,True,0.5490379,463.06375,True,True,nan
SR_p2_og_colch_10.png,True,0,0,False,False,nan
SR_p2_og_colch_11.png,True,0,0,False,False,nan
SR_p2_og_colch_12.png,True,0,0,False,False,nan
SR_p2_og_colch_13.png,True,0.7254426,442.7042,False,False,nan
SR_p2_og_colch_14.png,True,0.62818915,451.06512,False,False,nan
SR_p2_og_colch_15.png,True,0.6569259,455.79092,False,False,nan
SR_p2_og_colch_16.png,True,0.3512348,466.47357,True,True,nan
SR_p2_og_colch_17.png,True,0.6866939,445.12418,False,False,nan
SR_p2_og_colch_18.png,True,0.745175,466.93152,True,True,nan
SR_p2_og_colch_19.png,True,0.5658906,432.76532,False,False,nan
SR_p2_og_colch_2.png,True,0.59779686,483.40872,True,True,nan
SR_p2_og_colch_20.png,True,0.6834178,463.5327,True,True,nan
SR_p2_og_colch_21.png,True,0.73452175,437.1402,True,True,nan
SR_p2_og_colch_22.png,True,0.673461,424.84958,False,False,nan
SR_p2_og_colch_23.png,True,0.5309251,445.67422,False,False,nan
SR_p2_og_colch_24.png,True,0.3075944,441.86734,True,True,nan
SR_p2_og_colch_25.png,True,0.40645513,454.42813,True,True,nan
SR_p2_og_colch_26.png,True,0.67863274,453.86356,False,False,nan
SR_p2_og_colch_27.png,True,0.7940664,439.92316,True,True,nan
SR_p2_og_colch_28.png,True,0.8213125,445.2808,False,False,nan
SR_p2_og_colch_29.png,True,0.6830465,452.29355,True,True,nan
SR_p2_og_colch_30.png,True,0.74157387,432.00272,False,False,nan
SR_p2_og_colch_31.png,True,0.6264753,448.08374,True,True,nan
SR_p2_og_colch_32.png,True,0.6790336,453.89386,True,True,nan
SR_p2_og_colch_33.png,True,0.8141343,458.85712,True,True,nan
SR_p2_og_colch_34.png,True,0.5833371,447.71332,False,False,nan
SR_p2_og_colch_35.png,True,0.5070274,450.95358,False,False,nan
SR_p2_og_colch_36.png,True,0.7514202,463.06894,True,True,nan
SR_p2_og_colch_37.png,True,0.46968037,445.12888,False,False,nan
SR_p2_og_colch_38.png,True,0,0,False,False,nan
SR_p2_og_colch_39.png,True,0.7028459,467.10638,False,False,nan
SR_p2_og_colch_4.png,True,0,0,False,False,nan
SR_p2_og_colch_40.png,True,0.7744235,459.1238,False,False,nan
SR_p2_og_colch_41.png,True,0.72019804,442.3069,False,False,nan
SR_p2_og_colch_44.png,True,0.9467472,457.9384,True,True,nan
SR_p2_og_colch_45.png,True,0,0,False,False,nan
SR_p2_og_colch_46.png,True,0.64376354,433.40848,True,True,nan
SR_p2_og_colch_47.png,True,0.48963198,434.65985,True,True,nan
SR_p2_og_colch_48.png,True,0.56034285,466.2523,True,True,nan
SR_p2_og_colch_49.png,True,0.5072136,436.78937,True,True,nan
SR_p2_og_colch_5.png,True,0,0,False,False,nan
SR_p2_og_colch_50.png,True,0.37928376,476.7009,False,True,nan
SR_p2_og_colch_51.png,True,0.7141203,476.23196,True,True,nan
SR_p2_og_colch_52.png,True,0.7030777,453.69196,True,True,nan
SR_p2_og_colch_53.png,True,0.6470759,459.83508,True,True,nan
SR_p2_og_colch_54.png,True,0.7404345,471.72647,True,True,nan
SR_p2_og_colch_55.png,True,0.71294904,464.26904,False,False,nan
SR_p2_og_colch_56.png,True,0.7184553,473.40643,True,True,nan
SR_p2_og_colch_57.png,True,0.65209585,470.65598,True,True,nan
SR_p2_og_colch_58.png,True,0.66376364,442.02872,True,True,nan
SR_p2_og_colch_59.png,True,0.52738976,467.82224,False,False,nan
SR_p2_og_colch_6.png,True,0.45370707,452.88586,False,False,nan
SR_p2_og_colch_60.png,True,0.68978864,447.38864,True,True,nan
SR_p2_og_colch_61.png,True,0.7669161,440.16614,True,True,nan
SR_p2_og_colch_62.png,True,0.5967513,454.72156,True,True,nan
SR_p2_og_colch_63.png,True,0.8299257,453.31824,True,True,nan
SR_p2_og_colch_64.png,True,0.7811753,448.2626,True,True,nan
SR_p2_og_colch_65.png,True,0.632099,446.88907,True,True,nan
SR_p2_og_colch_66.png,True,0,0,False,False,nan
SR_p2_og_colch_67.png,True,0.7704397,418.86728,True,True,nan
SR_p2_og_colch_68.png,True,0.5844229,456.36584,True,True,nan
SR_p2_og_colch_69.png,True,0.45650062,438.5935,True,True,nan
SR_p2_og_colch_7.png,True,0,0,False,False,nan
SR_p2_og_colch_70.png,True,0.7677174,454.88425,True,True,nan
SR_p2_og_colch_71.png,True,0,0,False,False,nan
SR_p2_og_colch_72.png,True,0.25620568,441.5555,False,False,nan
SR_p2_og_colch_73.png,True,0,0,False,False,nan
SR_p2_og_colch_74.png,True,0.30239943,440.73468,True,True,nan
SR_p2_og_colch_75.png,True,0.7054706,352.5947,True,True,nan
SR_p2_og_colch_76.png,True,0,0,False,False,nan
SR_p2_og_colch_8.png,True,0.2505182,475.41776,False,False,nan
SR_p2_og_colch_9.png,True,0,0,False,False,nan
SR_p2_og_hf_1.png,True,0.8266466,457.23615,True,True,nan
SR_p2_og_hf_10.png,True,0.55497915,445.00543,False,False,nan
SR_p2_og_hf_11.png,True,0.75435984,435.79248,True,True,nan
SR_p2_og_hf_12.png,True,0.58797055,414.318,False,True,nan
SR_p2_og_hf_13.png,True,0.59912926,444.45752,False,False,nan
SR_p2_og_hf_14.png,True,0.56202954,452.2842,False,False,nan
SR_p2_og_hf_15.png,True,0.7966227,431.2235,False,True,nan
SR_p2_og_hf_16.png,True,0.4762107,446.9665,True,True,nan
SR_p2_og_hf_17.png,True,0.2827513,433.52084,False,False,nan
SR_p2_og_hf_18.png,True,0.7885183,441.97757,True,True,nan
SR_p2_og_hf_19.png,True,0.79359704,450.56363,True,True,nan
SR_p2_og_hf_2.png,True,0.8266466,457.23615,True,True,nan
SR_p2_og_hf_20.png,True,0.69085085,440.36023,True,True,nan
SR_p2_og_hf_21.png,True,0.80779153,439.3317,True,True,nan
SR_p2_og_hf_22.png,True,0.64689255,439.43246,True,True,nan
SR_p2_og_hf_23.png,True,0.507338,429.26395,False,False,nan
SR_p2_og_hf_24.png,True,0.79980594,446.20596,True,True,nan
SR_p2_og_hf_25.png,True,0.69533056,457.08743,True,True,nan
SR_p2_og_hf_26.png,True,0.5979454,434.37198,False,False,nan
SR_p2_og_hf_27.png,True,0.6699484,446.40372,True,True,nan
SR_p2_og_hf_28.png,True,0.7402316,433.7222,False,False,nan
SR_p2_og_hf_29.png,True,0.68022424,433.84235,True,True,nan
SR_p2_og_hf_30.png,True,0.34567344,450.52777,True,True,nan
SR_p2_og_hf_31.png,True,0.47158158,448.82797,True,True,nan
SR_p2_og_hf_32.png,True,0.54835373,451.4528,True,True,nan
SR_p2_og_hf_33.png,True,0.6442199,462.7736,True,True,nan
SR_p2_og_hf_34.png,True,0.47513127,447.04788,False,True,nan
SR_p2_og_hf_35.png,True,0.6263974,436.76248,False,False,nan
SR_p2_og_hf_36.png,True,0.593089,450.89896,True,True,nan
SR_p2_og_hf_37.png,True,0.45840245,457.3684,False,False,nan
SR_p2_og_hf_38.png,True,0,0,False,False,nan
SR_p2_og_hf_39.png,True,0,0,False,False,nan
SR_p2_og_hf_4.png,True,0,0,False,False,nan
SR_p2_og_hf_40.png,True,0.6003886,439.31866,False,False,nan
SR_p2_og_hf_41.png,True,0.35581574,445.17145,True,True,nan
SR_p2_og_hf_44.png,True,0.87878275,454.7231,True,True,nan
SR_p2_og_hf_45.png,True,0.266828,364.10413,True,True,nan
SR_p2_og_hf_46.png,True,0.57020396,440.72668,True,True,nan
SR_p2_og_hf_47.png,True,0.7623285,432.7451,True,True,nan
SR_p2_og_hf_48.png,True,0,0,False,False,nan
SR_p2_og_hf_49.png,True,0.44346768,445.93588,True,True,nan
SR_p2_og_hf_5.png,True,0,0,False,False,nan
SR_p2_og_hf_50.png,True,0.8022543,447.81168,False,False,nan
SR_p2_og_hf_51.png,True,0.74319494,454.59555,True,True,nan
SR_p2_og_hf_52.png,True,0.7553495,444.9362,True,True,nan
SR_p2_og_hf_53.png,True,0.749251,439.47888,True,True,nan
SR_p2_og_hf_54.png,True,0.6444395,435.42157,True,True,nan
SR_p2_og_hf_55.png,True,0.6023516,452.1951,True,True,nan
SR_p2_og_hf_56.png,True,0.45726734,463.51892,True,True,nan
SR_p2_og_hf_57.png,True,0.6987392,443.93808,False,False,nan
SR_p2_og_hf_58.png,True,0.45424363,438.5844,True,True,nan
SR_p2_og_hf_59.png,True,0.64128107,456.09927,True,True,nan
SR_p2_og_hf_6.png,True,0,0,False,False,nan
SR_p2_og_hf_60.png,True,0.5430853,457.07083,False,True,nan
SR_p2_og_hf_61.png,True,0.725716,447.68823,True,True,nan
SR_p2_og_hf_62.png,True,0.7406749,441.20856,True,True,nan
SR_p2_og_hf_63.png,True,0.79834205,442.45126,True,True,nan
SR_p2_og_hf_64.png,True,0.7506856,437.50302,True,True,nan
SR_p2_og_hf_65.png,True,0.82149553,445.69504,True,True,nan
SR_p2_og_hf_66.png,True,0.7786233,447.2055,False,False,nan
SR_p2_og_hf_67.png,True,0.6580867,416.64276,True,True,nan
SR_p2_og_hf_68.png,True,0.6611025,439.89572,True,True,nan
SR_p2_og_hf_69.png,True,0.7359159,426.7099,True,True,nan
SR_p2_og_hf_7.png,True,0.6792043,439.68173,False,False,nan
SR_p2_og_hf_70.png,True,0.7289519,450.98364,True,True,nan
SR_p2_og_hf_71.png,True,0.5602308,412.56097,False,False,nan
SR_p2_og_hf_72.png,True,0,0,False,False,nan
SR_p2_og_hf_73.png,True,0.35581574,445.17145,True,True,nan
SR_p2_og_hf_74.png,True,0.2965524,454.8422,True,True,nan
SR_p2_og_hf_75.png,True,0.8145289,331.24896,True,True,nan
SR_p2_og_hf_76.png,True,0,0,False,False,nan
SR_p2_og_hf_8.png,True,0.6091378,438.5477,True,True,nan
SR_p2_og_hf_9.png,True,0.7409226,421.86325,True,True,nan
SR_p2_og_hf_colch_1.png,True,0.8049479,488.69495,True,True,nan
SR_p2_og_hf_colch_10.png,True,0,0,False,False,nan
SR_p2_og_hf_colch_11.png,True,0.66305685,426.81982,True,True,nan
SR_p2_og_hf_colch_12.png,True,0.7514239,412.07907,False,False,nan
SR_p2_og_hf_colch_13.png,True,0.7389061,416.61868,False,False,nan
SR_p2_og_hf_colch_14.png,True,0.5101814,463.18668,False,False,nan
SR_p2_og_hf_colch_15.png,True,0.7065963,454.0873,False,False,nan
SR_p2_og_hf_colch_16.png,True,0,0,False,False,nan
SR_p2_og_hf_colch_17.png,True,0.6901389,452.07297,False,False,nan
SR_p2_og_hf_colch_18.png,True,0.8111214,453.96143,True,True,nan
SR_p2_og_hf_colch_19.png,True,0.5384334,435.94052,False,False,nan
SR_p2_og_hf_colch_2.png,True,0.7577454,468.13855,True,True,nan
SR_p2_og_hf_colch_20.png,True,0.69085085,440.36023,True,True,nan
SR_p2_og_hf_colch_21.png,True,0.4950582,423.35696,False,True,nan
SR_p2_og_hf_colch_22.png,True,0.67922986,461.22726,True,True,nan
SR_p2_og_hf_colch_23.png,True,0.55225664,438.3668,False,True,nan
SR_p2_og_hf_colch_24.png,True,0.780031,447.63702,True,True,nan
SR_p2_og_hf_colch_25.png,True,0.66660553,448.0386,True,True,nan
SR_p2_og_hf_colch_26.png,True,0.6677467,460.1016,False,False,nan
SR_p2_og_hf_colch_27.png,True,0.8569031,433.36298,True,True,nan
SR_p2_og_hf_colch_28.png,True,0.44861534,441.24515,False,False,nan
SR_p2_og_hf_colch_29.png,True,0.6338043,441.96866,True,True,nan
SR_p2_og_hf_colch_30.png,True,0.5352816,444.7401,True,True,nan
SR_p2_og_hf_colch_31.png,True,0.33097082,454.03793,True,True,nan
SR_p2_og_hf_colch_32.png,True,0.3175742,448.6938,True,True,nan
SR_p2_og_hf_colch_33.png,True,0.51585,442.7603,False,False,nan
SR_p2_og_hf_colch_34.png,True,0.4625693,452.9234,False,False,nan
SR_p2_og_hf_colch_35.png,True,0.6329908,479.8042,True,True,nan
SR_p2_og_hf_colch_36.png,True,0.6351281,456.73233,True,True,nan
SR_p2_og_hf_colch_37.png,True,0.5868531,453.44534,False,False,nan
SR_p2_og_hf_colch_38.png,True,0,0,False,False,nan
SR_p2_og_hf_colch_39.png,True,0,0,False,False,nan
SR_p2_og_hf_colch_4.png,True,0.2816971,451.34283,False,False,nan
SR_p2_og_hf_colch_40.png,True,0.70961684,459.7353,False,False,nan
SR_p2_og_hf_colch_41.png,True,0.7148423,450.40967,True,True,nan
SR_p2_og_hf_colch_44.png,True,0.86087245,435.1975,True,True,nan
SR_p2_og_hf_colch_45.png,True,0.45204237,345.07825,True,True,nan
SR_p2_og_hf_colch_46.png,True,0.71324337,436.30783,True,True,nan
SR_p2_og_hf_colch_47.png,True,0.55913275,479.9975,True,True,nan
SR_p2_og_hf_colch_48.png,True,0.47517562,445.31302,True,True,nan
SR_p2_og_hf_colch_49.png,True,0.51036686,445.9689,False,False,nan
SR_p2_og_hf_colch_5.png,True,0.26375344,464.99963,False,False,nan
SR_p2_og_hf_colch_50.png,True,0.53066546,452.01242,False,False,nan
SR_p2_og_hf_colch_51.png,True,0.7054992,454.04074,True,True,nan
SR_p2_og_hf_colch_52.png,True,0.8077902,444.95,True,True,nan
SR_p2_og_hf_colch_53.png,True,0.749251,439.47888,True,True,nan
SR_p2_og_hf_colch_54.png,True,0.5421801,446.2302,True,True,nan
SR_p2_og_hf_colch_55.png,True,0.6187683,462.59128,False,False,nan
SR_p2_og_hf_colch_56.png,True,0.70929825,470.8868,True,True,nan
SR_p2_og_hf_colch_57.png,True,0.5982618,418.79715,False,True,nan
SR_p2_og_hf_colch_58.png,True,0.4179506,463.85672,True,True,nan
SR_p2_og_hf_colch_59.png,True,0.5602914,455.31638,True,True,nan
SR_p2_og_hf_colch_6.png,True,0,0,False,False,nan
SR_p2_og_hf_colch_60.png,True,0.31631172,439.04486,False,False,nan
SR_p2_og_hf_colch_61.png,True,0.34963843,447.24463,True,True,nan
SR_p2_og_hf_colch_62.png,True,0.54591227,439.89774,True,True,nan
SR_p2_og_hf_colch_63.png,True,0.7342744,430.5726,True,True,nan
SR_p2_og_hf_colch_64.png,True,0.8035365,438.9987,True,True,nan
SR_p2_og_hf_colch_65.png,True,0.7606085,451.68045,True,True,nan
SR_p2_og_hf_colch_66.png,True,0,0,False,False,nan
SR_p2_og_hf_colch_67.png,True,0.7326219,413.91037,True,True,nan
SR_p2_og_hf_colch_68.png,True,0.6687114,439.26733,True,True,nan
SR_p2_og_hf_colch_69.png,True,0.76317143,433.125,False,False,nan
SR_p2_og_hf_colch_7.png,True,0.6781253,440.22226,False,False,nan
SR_p2_og_hf_colch_70.png,True,0.7784535,452.41098,True,True,nan
SR_p2_og_hf_colch_71.png,True,0,0,False,False,nan
SR_p2_og_hf_colch_72.png,True,0,0,False,False,nan
SR_p2_og_hf_colch_73.png,True,0,0,False,False,nan
SR_p2_og_hf_colch_74.png,True,0.5654203,440.72586,False,False,nan
SR_p2_og_hf_colch_75.png,True,0.7110786,369.66827,True,True,nan
SR_p2_og_hf_colch_76.png,True,0,0,False,False,nan
SR_p2_og_hf_colch_8.png,True,0,0,False,False,nan
SR_p2_og_hf_colch_9.png,True,0.42098054,444.19156,False,False,nan
SR_p2_og_hf_vf_1.png,True,0.6641433,485.79947,True,True,nan
SR_p2_og_hf_vf_10.png,True,0.25070617,447.85373,False,False,nan
SR_p2_og_hf_vf_11.png,True,0.63867486,430.6141,True,True,nan
SR_p2_og_hf_vf_12.png,True,0.65673584,424.25763,True,True,nan
SR_p2_og_hf_vf_13.png,True,0.40801623,461.5752,False,False,nan
SR_p2_og_hf_vf_14.png,True,0.73981744,463.48944,False,False,nan
SR_p2_og_hf_vf_15.png,True,0.77396697,454.80743,False,False,nan
SR_p2_og_hf_vf_16.png,True,0.45499036,449.2077,False,False,nan
SR_p2_og_hf_vf_17.png,True,0.6879892,447.1904,False,False,nan
SR_p2_og_hf_vf_18.png,True,0.5558878,450.36066,False,False,nan
SR_p2_og_hf_vf_19.png,True,0.5970402,448.11862,False,False,nan
SR_p2_og_hf_vf_2.png,True,0.6641433,485.79947,True,True,nan
SR_p2_og_hf_vf_20.png,True,0.49275303,451.30386,False,False,nan
SR_p2_og_hf_vf_21.png,True,0.5089849,455.9837,False,False,nan
SR_p2_og_hf_vf_22.png,True,0.7305605,449.8177,False,False,nan
SR_p2_og_hf_vf_23.png,True,0.7157124,445.39377,False,False,nan
SR_p2_og_hf_vf_24.png,True,0.71323246,441.07352,True,True,nan
SR_p2_og_hf_vf_25.png,True,0.8328842,446.35028,True,True,nan
SR_p2_og_hf_vf_26.png,True,0.44995824,466.8491,False,False,nan
SR_p2_og_hf_vf_27.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_28.png,True,0.7537571,440.04877,False,False,nan
SR_p2_og_hf_vf_29.png,True,0.83647656,453.81696,True,True,nan
SR_p2_og_hf_vf_30.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_31.png,True,0.5920971,458.5622,True,True,nan
SR_p2_og_hf_vf_32.png,True,0.70765734,453.72464,True,True,nan
SR_p2_og_hf_vf_33.png,True,0.7399561,442.93182,False,False,nan
SR_p2_og_hf_vf_34.png,True,0.44784376,462.18222,True,True,nan
SR_p2_og_hf_vf_35.png,True,0.7038163,443.5797,False,False,nan
SR_p2_og_hf_vf_36.png,True,0.76706237,451.0538,True,True,nan
SR_p2_og_hf_vf_37.png,True,0.6977487,452.62686,False,False,nan
SR_p2_og_hf_vf_38.png,True,0.2839425,456.31512,False,False,nan
SR_p2_og_hf_vf_39.png,True,0.39431787,462.98395,True,True,nan
SR_p2_og_hf_vf_4.png,True,0.2580678,464.53836,True,True,nan
SR_p2_og_hf_vf_40.png,True,0.41934884,444.32153,True,True,nan
SR_p2_og_hf_vf_41.png,True,0.36680752,464.21152,True,True,nan
SR_p2_og_hf_vf_44.png,True,0.8817678,442.0205,True,True,nan
SR_p2_og_hf_vf_45.png,True,0.31465086,370.1371,True,True,nan
SR_p2_og_hf_vf_46.png,True,0.6147471,453.3559,True,True,nan
SR_p2_og_hf_vf_47.png,True,0.7462532,457.6242,True,True,nan
SR_p2_og_hf_vf_48.png,True,0.54991496,456.06964,True,True,nan
SR_p2_og_hf_vf_49.png,True,0.5986699,464.1354,True,True,nan
SR_p2_og_hf_vf_5.png,True,0.35651183,457.5072,True,True,nan
SR_p2_og_hf_vf_50.png,True,0.52945656,457.53207,True,True,nan
SR_p2_og_hf_vf_51.png,True,0.6495877,442.57013,True,True,nan
SR_p2_og_hf_vf_52.png,True,0.8035507,443.5891,True,True,nan
SR_p2_og_hf_vf_53.png,True,0.81138253,442.19455,True,True,nan
SR_p2_og_hf_vf_54.png,True,0.69111496,464.1777,True,True,nan
SR_p2_og_hf_vf_55.png,True,0.75212544,440.41675,True,True,nan
SR_p2_og_hf_vf_56.png,True,0.6919813,460.6263,True,True,nan
SR_p2_og_hf_vf_57.png,True,0.7898742,445.8512,True,True,nan
SR_p2_og_hf_vf_58.png,True,0.70166916,464.66766,True,True,nan
SR_p2_og_hf_vf_59.png,True,0.4548883,469.98425,True,True,nan
SR_p2_og_hf_vf_6.png,True,0.53824615,468.6556,True,True,nan
SR_p2_og_hf_vf_60.png,True,0.48280036,442.54855,True,True,nan
SR_p2_og_hf_vf_61.png,True,0.46138838,443.8236,True,True,nan
SR_p2_og_hf_vf_62.png,True,0.45893428,451.03397,True,True,nan
SR_p2_og_hf_vf_63.png,True,0.807584,447.499,True,True,nan
SR_p2_og_hf_vf_64.png,True,0.3826142,426.7462,True,True,nan
SR_p2_og_hf_vf_65.png,True,0.76811343,444.83707,True,True,nan
SR_p2_og_hf_vf_66.png,True,0.7631485,429.8768,False,False,nan
SR_p2_og_hf_vf_67.png,True,0.77785504,440.52194,True,True,nan
SR_p2_og_hf_vf_68.png,True,0.7924503,442.94052,False,False,nan
SR_p2_og_hf_vf_69.png,True,0.8349588,439.6512,False,False,nan
SR_p2_og_hf_vf_7.png,True,0.7066418,439.74924,True,True,nan
SR_p2_og_hf_vf_70.png,True,0.72210485,463.99356,True,True,nan
SR_p2_og_hf_vf_71.png,True,0.66898334,437.48984,False,False,nan
SR_p2_og_hf_vf_72.png,True,0.28509012,453.36008,True,True,nan
SR_p2_og_hf_vf_73.png,True,0.36680752,464.21152,True,True,nan
SR_p2_og_hf_vf_74.png,True,0.40157685,451.18033,True,True,nan
SR_p2_og_hf_vf_75.png,True,0.62249345,413.0077,True,True,nan
SR_p2_og_hf_vf_76.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_8.png,True,0.7283211,453.87903,True,True,nan
SR_p2_og_hf_vf_9.png,True,0.7844689,431.49878,True,True,nan
SR_p2_og_hf_vf_colch_1.png,True,0.81093365,472.5111,True,True,nan
SR_p2_og_hf_vf_colch_10.png,True,0.36891547,450.5055,False,False,nan
SR_p2_og_hf_vf_colch_11.png,True,0.63534665,430.3611,True,True,nan
SR_p2_og_hf_vf_colch_12.png,True,0.44930458,416.8454,True,True,nan
SR_p2_og_hf_vf_colch_13.png,True,0.63546443,444.10074,False,False,nan
SR_p2_og_hf_vf_colch_14.png,True,0.7003317,434.6535,False,False,nan
SR_p2_og_hf_vf_colch_15.png,True,0.7096875,456.45343,False,False,nan
SR_p2_og_hf_vf_colch_16.png,True,0.54766655,443.86108,False,False,nan
SR_p2_og_hf_vf_colch_17.png,True,0.6332973,453.95834,False,False,nan
SR_p2_og_hf_vf_colch_18.png,True,0.5309118,455.34338,True,True,nan
SR_p2_og_hf_vf_colch_19.png,True,0.6171314,451.191,True,True,nan
SR_p2_og_hf_vf_colch_2.png,True,0.73045194,480.17667,True,True,nan
SR_p2_og_hf_vf_colch_20.png,True,0.49688986,452.25183,False,False,nan
SR_p2_og_hf_vf_colch_21.png,True,0.41933036,444.1406,True,True,nan
SR_p2_og_hf_vf_colch_22.png,True,0.6883205,438.14987,False,False,nan
SR_p2_og_hf_vf_colch_23.png,True,0.59294516,450.51364,False,False,nan
SR_p2_og_hf_vf_colch_24.png,True,0.6394303,429.1698,True,True,nan
SR_p2_og_hf_vf_colch_25.png,True,0.74969417,427.23657,True,True,nan
SR_p2_og_hf_vf_colch_26.png,True,0.7632202,445.6162,False,False,nan
SR_p2_og_hf_vf_colch_27.png,True,0.25337818,445.94058,True,True,nan
SR_p2_og_hf_vf_colch_28.png,True,0.63370913,440.0798,False,False,nan
SR_p2_og_hf_vf_colch_29.png,True,0.76122266,481.09497,True,True,nan
SR_p2_og_hf_vf_colch_30.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_colch_31.png,True,0.4334104,471.77335,True,True,nan
SR_p2_og_hf_vf_colch_32.png,True,0.40183714,446.74802,True,True,nan
SR_p2_og_hf_vf_colch_33.png,True,0.771981,448.7384,False,False,nan
SR_p2_og_hf_vf_colch_34.png,True,0.5183781,463.14,False,True,nan
SR_p2_og_hf_vf_colch_35.png,True,0.5176159,454.10077,True,True,nan
SR_p2_og_hf_vf_colch_36.png,True,0.44752523,444.93988,True,True,nan
SR_p2_og_hf_vf_colch_37.png,True,0.41942218,436.39685,False,False,nan
SR_p2_og_hf_vf_colch_38.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_colch_39.png,True,0.47474498,473.84222,False,False,nan
SR_p2_og_hf_vf_colch_4.png,True,0.2580678,464.53836,True,True,nan
SR_p2_og_hf_vf_colch_40.png,True,0.42419767,445.47388,True,True,nan
SR_p2_og_hf_vf_colch_41.png,True,0.78255767,450.49292,False,False,nan
SR_p2_og_hf_vf_colch_44.png,True,0.83196795,449.43213,True,True,nan
SR_p2_og_hf_vf_colch_45.png,True,0.5929608,451.08667,True,True,nan
SR_p2_og_hf_vf_colch_46.png,True,0.64821935,473.8815,True,True,nan
SR_p2_og_hf_vf_colch_47.png,True,0.75879437,467.18774,True,True,nan
SR_p2_og_hf_vf_colch_48.png,True,0.4553269,452.5974,True,True,nan
SR_p2_og_hf_vf_colch_49.png,True,0.32206988,479.68076,False,False,nan
SR_p2_og_hf_vf_colch_5.png,True,0.4449767,470.23557,False,False,nan
SR_p2_og_hf_vf_colch_50.png,True,0.6347375,459.39624,True,True,nan
SR_p2_og_hf_vf_colch_51.png,True,0.5935879,448.68277,True,True,nan
SR_p2_og_hf_vf_colch_52.png,True,0.6108235,444.52014,True,True,nan
SR_p2_og_hf_vf_colch_53.png,True,0.6543165,452.80188,True,True,nan
SR_p2_og_hf_vf_colch_54.png,True,0.5947269,446.52368,True,True,nan
SR_p2_og_hf_vf_colch_55.png,True,0.41197616,467.0577,True,True,nan
SR_p2_og_hf_vf_colch_56.png,True,0.6033182,455.78583,True,True,nan
SR_p2_og_hf_vf_colch_57.png,True,0.61675256,453.26953,True,True,nan
SR_p2_og_hf_vf_colch_58.png,True,0.4762678,454.4564,True,True,nan
SR_p2_og_hf_vf_colch_59.png,True,0.53576356,460.96695,True,True,nan
SR_p2_og_hf_vf_colch_6.png,True,0.5997203,450.10126,True,True,nan
SR_p2_og_hf_vf_colch_60.png,True,0.294942,455.4753,False,False,nan
SR_p2_og_hf_vf_colch_61.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_colch_62.png,True,0.7276117,444.04904,True,True,nan
SR_p2_og_hf_vf_colch_63.png,True,0.8219313,453.61234,True,True,nan
SR_p2_og_hf_vf_colch_64.png,True,0.49273354,445.6509,True,True,nan
SR_p2_og_hf_vf_colch_65.png,True,0.52203447,441.357,False,True,nan
SR_p2_og_hf_vf_colch_66.png,True,0.7237762,426.5165,False,False,nan
SR_p2_og_hf_vf_colch_67.png,True,0.64816844,435.7672,True,True,nan
SR_p2_og_hf_vf_colch_68.png,True,0.32663178,439.47034,False,False,nan
SR_p2_og_hf_vf_colch_69.png,True,0.7609807,438.666,True,True,nan
SR_p2_og_hf_vf_colch_7.png,True,0.7066418,439.74924,True,True,nan
SR_p2_og_hf_vf_colch_70.png,True,0.80006427,444.7378,True,True,nan
SR_p2_og_hf_vf_colch_71.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_colch_72.png,True,0.30388248,454.83594,True,True,nan
SR_p2_og_hf_vf_colch_73.png,True,0,0,False,False,nan
SR_p2_og_hf_vf_colch_74.png,True,0.35007566,454.5609,True,True,nan
SR_p2_og_hf_vf_colch_75.png,True,0.6720297,337.82324,True,True,nan
